property_id,price
d56159653f5d2abc5ed5acd7,783700000
45550aa81c0151f1fd9fd8fe,982500000
735deef3382aa15930482f3e,726400000
0dd49fa8bb7be52b851c6dc9,885400000
7d3220a91e78f8bc2924d1cd,796700000
d3054072b2175deec2c1f8dc,589700000
b7574b06d593fca4eac59815,588700000
79e822115c5c1a4531366001,5.68e+08
d3ed5316a463d38c1bd321d0,759300000
2f1880c9b8f7ac2715e1236d,8.28e+08
dcca1c7f109175760ff531c6,744600000
dfc4f3facf91bbd93ee0fa4d,596100000
30e134a6cbe61d7954d0f56b,517400000
385fee7bd9ad7722d45dd034,513500000
87199c236bf22903d1aafdd0,497900000
19e19ad0cd6b5e84d8aa970e,594200000
907f968e78d748fde69dd44f,618700000
be094e5db0f784e3aa013aae,582200000
7ab96f83915bc84f8c03c1bd,557300000
07f4aa9b9ff5b0b05d31e6c0,903300000
e9be8cd37abed8ab510ba1f5,8.58e+08
5f6ad58df27b562db077b5ce,780300000
ee96d947484aaace40f9b77f,707500000
15c4aef8401208054697b81e,1369800000
22d6cb11333f2839b8112b89,1091900000
288c09c33907dadbae495c11,1318400000
f71d2bca0c5fe2720a1544c4,579400000
451744cf3ce55a98db8a3562,540900000
fba9ae05a6a8a9e0c6268a9f,568800000
1338e58f7dcebf5a1ea59388,545200000
a817e8da0ada143ac87277ee,464800000
46d8bb3e9a0ca584d3c7a317,1.086e+09
b2506aa9463aebf01e1e00ca,663300000
7ec025b9b6e6f33bf65af41b,6.74e+08
2ff531e27672ecd2362eed55,600900000
9b3cf0d1b91b9c6a2a887647,583600000
7db5291ce4602d9b2b266872,511100000
65d5918e826c33bb950fc008,570400000
395c34e4b8f52cbdb0522459,660100000
855f4b67d2bd6d18fd03d8e7,596700000
9ff06409b37e5b5dece4604a,626400000
0508cd7bd2c77ebb6fea1e56,536800000
b45fff2e718e54772d46a3fd,685200000
cf4d2297b73dbc357d21e31b,5.8e+08
0ada7044c5b29925abc90879,759100000
6305f02255274ab5fb6bd39c,741300000
d9a94194ae1350512beff3e6,877900000
e3896296cb80d50d9ad3f903,863700000
6514f355887c64136edb5595,984300000
f03400cc18e12903b3ffbe5a,904600000
4e134600155a64783b3f8c3e,721900000
d63ebc63c82fbf66d8b6ffd3,1027500000
1bd64811bd59706844230198,719700000
a83921284639eedd4a511cb6,670200000
a2f3f7a1cd573e2a33f52e2d,753900000
47344a66471fa51f61c64652,816100000
78fd849c9429091347d7e5c9,883300000
c3daf2abea55af99c9579319,801400000
52864916eb1984abca41ec66,1026300000
c62494a9d7aede44f2f84023,897300000
a2b576643f7a032371587e5e,1071600000
e53bc68f0e97ccead24f3e56,726300000
fd82c710aad91bc90af490fe,971600000
d436abc2ee37ba3dd561e940,1081500000
216a598114a403676011cb51,719100000
ea230d5eccd2b687888173bb,701100000
18bd0dd7580f2a7cb19a90b9,505600000
b143c8ca6d334f6a73c3f2a0,576700000
ab388cb4fa511968783bafee,577500000
6a4f08cd04d558a56af732d9,5.71e+08
7216c895aa047c4f405c4941,587800000
a493488dcd906dc74cf8a604,671800000
7844b0b2bc65dced90a355c6,600100000
c1976383069b6b82ab29d092,661700000
e5cfd99e2308b7b73581dbdc,568200000
c18c2ea88f4ac53970b53d2c,783300000
842c9f0e4edf1e5a672ce15e,664800000
7dd1e46dcbddc6bf5ef694de,558100000
6cc4f32b39180bd1ec7e117b,703900000
79e643789a85dc4ffad49a25,986200000
b3402a9173d289d6db78e09d,934500000
a446507813234e358db8b573,712900000
c8ef57ddfb35061d1876f94e,694400000
360be0df2c003005e3db080e,857200000
9ab245a4c91877cb7a8661ce,763700000
a57a34c7486e7a40e8deb316,917500000
ceba7d0f56f6cb03538962fb,7.48e+08
d5475993f9db58c3e4baf7a3,770700000
d37a1dda09e30da13ff5bfc3,870500000
68a8b8d077a8232723bf37e9,780300000
e1eea7716ca6490b7640717a,759300000
4ae6d75b10848d259ecba576,784500000
17afbce5c0b56732abbea936,753400000
84a2673eccd3cf3bd7fd3eb0,1026300000
f2f4e6cbafe527b155707f01,1101700000
de2e3a592cda5b76c9573c5c,1054400000
fac651cf404a58f24dc7d286,1446700000
e6f312a0877af26b69855a3d,974700000
333a643c623a9bc75f3a40f2,931500000
64593641e470908ef23b46cb,975900000
ce9f2f0071be658ae75ca6f9,1150800000
9ab385e399a4673732b6a799,785800000
3429c774b736cefc051e2c55,623600000
a51ad0372758b2bbfe73f8fd,596400000
8c801a266256e3fbabe7e3d2,8.23e+08
ca2f81b8fb6fda20aefb0ccb,688500000
3c1b1f86087f9b99380e387c,781900000
b0cad5d612954b8cab18101c,994500000
7eb991f4c69215377e4dac8f,821200000
0d130b8bea4321300396fa34,907500000
8dfa059401e1dca80ae65ae1,690100000
3e3f264cd0ac7a65ed2349a2,832900000
112dce80bf512f3f24391d23,7.05e+08
ff25ded6333278149f8fb68f,770700000
d555b82c192794e87e9d536f,776300000
a787382d96ef9fce8f27bc70,874100000
8c3aa295f7bcfd9a43eb2037,728700000
13ac95652fb3cf6c43dafc66,6.05e+08
42fc6a80b882c32f6264ac10,523900000
1e9c53e09220d689a0210ab9,456400000
3348706086aa3db5c92259c3,555500000
66d402a9b7d05f29282ddb00,660900000
cf88be51d6f31c10e5868ff7,472800000
30b3f38716be209a894b0942,644800000
0a5908a92d0ba3e36f54b1f3,598200000
dd206b6ea2d7f6555109ea39,6.6e+08
c641febd8bc2ece3e4d2d8b6,7.92e+08
c11fdc02a288af0572a2bca1,863500000
35dc60a65969b264ab283d6d,733500000
d9cb0f637cd4feaaaf8a21c0,752600000
7e8dfae9a5f1faf8afa706f7,6.41e+08
a280fe7610c254b935c9dcfc,594500000
85524880fdc4e4daf90e96fd,642200000
f361109d06f6609c16724b39,570400000
3f6b2f0c0876c21755369cb6,741300000
de26819064a290ce78d8fcc1,811800000
91be1260a84ab7fa3521c495,1020400000
18c8dc4549d38c918af2972e,945900000
782b0fb8641849c2c34291e6,631900000
54933f8b33a4fd6f031ed5be,719700000
953176c9a901b4f61c030432,743500000
357e2add3d68167a4f3ce15e,878900000
90332d50e91925eb9b614bef,765300000
11723d1d472bf1a3fdd8b72c,927200000
01f8b6799e2910f7769db175,842100000
a0d5001f7dd42d7f0c91d2a9,592600000
d4439c35bcb88e1490916c67,700600000
4a73dad0ff8a5262e8b07c4b,870600000
3dd8085a65f24b497ea59557,952800000
39ef085809bc80e32e7b6af6,899800000
b98ee16e8fd7d1c75a9da13c,968500000
16deb26bf740fa61e258f545,803900000
732a3bd457d7798e1fd892f6,678700000
1376058cb128a1c7729cd2e9,670400000
cac7e7c3e13af91bdc7107e8,1037400000
9f3dfa6e1422f6aeac527c61,450600000
4dd3d1288ccb66ee4fb9c097,1204700000
15fb97d6a43731d61e95d004,715900000
dac29573163315edf99e0e7a,558100000
b93f2864087d41c3c92d43c3,785700000
cd4656aed92f5c0a0b6b7c0c,785700000
556210496090b42ac10cf1b8,1071600000
762979729fb21e56a32ed14e,1071600000
ea935b76abe664d5e2c4736f,570400000
40e9ef1e7c6749b7a8d04ea9,5.5e+08
058265732a484ac8d5497f5c,542100000
