property_id,price
d56159653f5d2abc5ed5acd7,956300000
45550aa81c0151f1fd9fd8fe,789400000
735deef3382aa15930482f3e,770800000
0dd49fa8bb7be52b851c6dc9,1096200000
7d3220a91e78f8bc2924d1cd,841900000
d3054072b2175deec2c1f8dc,412300000
b7574b06d593fca4eac59815,394200000
79e822115c5c1a4531366001,483900000
d3ed5316a463d38c1bd321d0,1474700000
2f1880c9b8f7ac2715e1236d,1288300000
dcca1c7f109175760ff531c6,568800000
dfc4f3facf91bbd93ee0fa4d,358600000
30e134a6cbe61d7954d0f56b,390800000
385fee7bd9ad7722d45dd034,342700000
87199c236bf22903d1aafdd0,295200000
19e19ad0cd6b5e84d8aa970e,524100000
907f968e78d748fde69dd44f,482600000
be094e5db0f784e3aa013aae,434900000
7ab96f83915bc84f8c03c1bd,364000000
07f4aa9b9ff5b0b05d31e6c0,967100000
e9be8cd37abed8ab510ba1f5,1064600000
5f6ad58df27b562db077b5ce,703500000
ee96d947484aaace40f9b77f,915600000
15c4aef8401208054697b81e,747400000
22d6cb11333f2839b8112b89,1193400000
288c09c33907dadbae495c11,1720000000
f71d2bca0c5fe2720a1544c4,465800000
451744cf3ce55a98db8a3562,616700000
fba9ae05a6a8a9e0c6268a9f,443300000
1338e58f7dcebf5a1ea59388,446500000
a817e8da0ada143ac87277ee,426500000
46d8bb3e9a0ca584d3c7a317,717300000
b2506aa9463aebf01e1e00ca,348900000
7ec025b9b6e6f33bf65af41b,435000000
2ff531e27672ecd2362eed55,764400000
9b3cf0d1b91b9c6a2a887647,583000000
7db5291ce4602d9b2b266872,512400000
65d5918e826c33bb950fc008,584900000
395c34e4b8f52cbdb0522459,641600000
855f4b67d2bd6d18fd03d8e7,498100000
9ff06409b37e5b5dece4604a,565300000
0508cd7bd2c77ebb6fea1e56,491200000
b45fff2e718e54772d46a3fd,718500000
cf4d2297b73dbc357d21e31b,508600000
0ada7044c5b29925abc90879,572200000
6305f02255274ab5fb6bd39c,741700000
d9a94194ae1350512beff3e6,657000000
e3896296cb80d50d9ad3f903,822400000
6514f355887c64136edb5595,1066800000
f03400cc18e12903b3ffbe5a,957400000
4e134600155a64783b3f8c3e,794800000
d63ebc63c82fbf66d8b6ffd3,990400000
1bd64811bd59706844230198,842300000
a83921284639eedd4a511cb6,619700000
a2f3f7a1cd573e2a33f52e2d,759500000
47344a66471fa51f61c64652,906600000
78fd849c9429091347d7e5c9,890600000
c3daf2abea55af99c9579319,682200000
52864916eb1984abca41ec66,1054300000
c62494a9d7aede44f2f84023,1180600000
a2b576643f7a032371587e5e,1601300000
e53bc68f0e97ccead24f3e56,621000000
fd82c710aad91bc90af490fe,651700000
d436abc2ee37ba3dd561e940,1074700000
216a598114a403676011cb51,1110000000
ea230d5eccd2b687888173bb,567900000
18bd0dd7580f2a7cb19a90b9,373800000
b143c8ca6d334f6a73c3f2a0,563600000
ab388cb4fa511968783bafee,429000000
6a4f08cd04d558a56af732d9,634200000
7216c895aa047c4f405c4941,529800000
a493488dcd906dc74cf8a604,800200000
7844b0b2bc65dced90a355c6,857700000
c1976383069b6b82ab29d092,420400000
e5cfd99e2308b7b73581dbdc,457600000
c18c2ea88f4ac53970b53d2c,544800000
842c9f0e4edf1e5a672ce15e,529500000
7dd1e46dcbddc6bf5ef694de,547700000
6cc4f32b39180bd1ec7e117b,812800000
79e643789a85dc4ffad49a25,864600000
b3402a9173d289d6db78e09d,1230500000
a446507813234e358db8b573,521000000
c8ef57ddfb35061d1876f94e,571700000
360be0df2c003005e3db080e,794700000
9ab245a4c91877cb7a8661ce,865600000
a57a34c7486e7a40e8deb316,763800000
ceba7d0f56f6cb03538962fb,688300000
d5475993f9db58c3e4baf7a3,1045900000
d37a1dda09e30da13ff5bfc3,748200000
68a8b8d077a8232723bf37e9,703500000
e1eea7716ca6490b7640717a,754600000
4ae6d75b10848d259ecba576,798600000
17afbce5c0b56732abbea936,516000000
84a2673eccd3cf3bd7fd3eb0,1054300000
f2f4e6cbafe527b155707f01,1104300000
de2e3a592cda5b76c9573c5c,832200000
fac651cf404a58f24dc7d286,1766400000
e6f312a0877af26b69855a3d,1421700000
333a643c623a9bc75f3a40f2,1427000000
64593641e470908ef23b46cb,1289100000
ce9f2f0071be658ae75ca6f9,1397800000
9ab385e399a4673732b6a799,1050900000
3429c774b736cefc051e2c55,508700000
a51ad0372758b2bbfe73f8fd,448100000
8c801a266256e3fbabe7e3d2,617800000
ca2f81b8fb6fda20aefb0ccb,598700000
3c1b1f86087f9b99380e387c,484200000
b0cad5d612954b8cab18101c,816200000
7eb991f4c69215377e4dac8f,786100000
0d130b8bea4321300396fa34,970500000
8dfa059401e1dca80ae65ae1,830900000
3e3f264cd0ac7a65ed2349a2,929800000
112dce80bf512f3f24391d23,545800000
ff25ded6333278149f8fb68f,1184000000
d555b82c192794e87e9d536f,925700000
a787382d96ef9fce8f27bc70,1103000000
8c3aa295f7bcfd9a43eb2037,1055300000
13ac95652fb3cf6c43dafc66,452000000
42fc6a80b882c32f6264ac10,429500000
1e9c53e09220d689a0210ab9,356900000
3348706086aa3db5c92259c3,431900000
66d402a9b7d05f29282ddb00,584200000
cf88be51d6f31c10e5868ff7,388600000
30b3f38716be209a894b0942,480600000
0a5908a92d0ba3e36f54b1f3,570000000
dd206b6ea2d7f6555109ea39,504600000
c641febd8bc2ece3e4d2d8b6,760100000
c11fdc02a288af0572a2bca1,846300000
35dc60a65969b264ab283d6d,589600000
d9cb0f637cd4feaaaf8a21c0,895200000
7e8dfae9a5f1faf8afa706f7,458300000
a280fe7610c254b935c9dcfc,394700000
85524880fdc4e4daf90e96fd,392000000
f361109d06f6609c16724b39,584900000
3f6b2f0c0876c21755369cb6,741700000
de26819064a290ce78d8fcc1,633700000
91be1260a84ab7fa3521c495,932800000
18c8dc4549d38c918af2972e,573700000
782b0fb8641849c2c34291e6,301000000
54933f8b33a4fd6f031ed5be,768100000
953176c9a901b4f61c030432,713600000
357e2add3d68167a4f3ce15e,982800000
90332d50e91925eb9b614bef,631800000
11723d1d472bf1a3fdd8b72c,1042300000
01f8b6799e2910f7769db175,1028700000
a0d5001f7dd42d7f0c91d2a9,521800000
d4439c35bcb88e1490916c67,723300000
4a73dad0ff8a5262e8b07c4b,1184300000
3dd8085a65f24b497ea59557,1085200000
39ef085809bc80e32e7b6af6,854600000
b98ee16e8fd7d1c75a9da13c,1399800000
16deb26bf740fa61e258f545,952500000
732a3bd457d7798e1fd892f6,712200000
1376058cb128a1c7729cd2e9,725800000
cac7e7c3e13af91bdc7107e8,1003000000
9f3dfa6e1422f6aeac527c61,435100000
4dd3d1288ccb66ee4fb9c097,1640100000
15fb97d6a43731d61e95d004,1000500000
dac29573163315edf99e0e7a,516500000
b93f2864087d41c3c92d43c3,1146300000
cd4656aed92f5c0a0b6b7c0c,1146300000
556210496090b42ac10cf1b8,1601300000
762979729fb21e56a32ed14e,1601300000
ea935b76abe664d5e2c4736f,584900000
40e9ef1e7c6749b7a8d04ea9,408200000
058265732a484ac8d5497f5c,484300000
6f52ea8340cdd283f9a79720,898500000
cafe7c1ee67458e05c84d5fb,741700000
3f45ed2f08a2b03b738fbb5e,445800000
f203b18854b75c4564d7a17d,1021800000
d5333f639d11bc3ab073ed72,457400000
c14f644116669a160446a945,372900000
de585856ff546e00a5a4672e,541200000
7a80663cae7c191b5d025fa0,520200000
71f80198e68fbba902650b1a,379400000
f3523e0626df8cea803ead0f,339000000
619abd5f978b1573761be86d,487900000
17a2323b855e93533a9f09f2,752500000
38e8630f2c05ea38e2257c21,491300000
1e3798d739f85ee0e5a314ca,393100000
46d0544f411bbfb6b452858c,525900000
605e7a71eecb13b23ffca0c1,435200000
7515b37b7ae7c62f3dafbe7d,519500000
28be121ada9c9303be802474,863100000
